CIDADE,DATA_COMUNICACAO_BO,FLAG_STATUS,VIOLENCIA_DOMESTICA,RUBRICA,DESCR_SUBTIPOLOCAL,DESCR_RELACIONAMENTO,IDADE_PESSOA,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
LUIS ANTONIO                            ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,27,,
IBATE                                   ,2019-03-28,Tentado,,Art. 215A - Importunação Sexual,VIA PÚBLICA,,18,,
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,28,PENSIONISTA                   ,
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,28,PENSIONISTA                   ,
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,Injúria (art. 140),CASA,,84,PENSIONISTA                   ,1 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),AGÊNCIA DE VIAGEM-OUTROS,UNIAO ESTAVEL                           ,21,AGENTE DE VIAGEM              ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),AGÊNCIA DE VIAGEM-OUTROS,UNIAO ESTAVEL                           ,21,AGENTE DE VIAGEM              ,Superior completo                       
COLINA                                  ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,CASAMENTO                               ,44,,2 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,48,CONSULTOR(A)                  ,2 Grau completo                         
S.CARLOS                                ,2019-03-28,Tentado,,Ameaça (art. 147),OUTROS,,49,,
IBITINGA                                ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,77,APOSENTADO(A)                 ,
S.CARLOS                                ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,22,DESEMPREGADO(A)               ,1 Grau completo                         
RIBEIRAO BONITO                         ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),VIA PÚBLICA,UNIAO ESTAVEL                           ,31,LAVRADOR(A)                   ,1 Grau completo                         
BARRETOS                                ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,32,PRENDAS DOMESTICAS            ,
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,Calúnia (art. 138),VIA PÚBLICA,,49,OUTROS                        ,
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,29,,
S.LUCIA                                 ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,57,FUNCION.PUBLICO MUNICIPAL     ,2 Grau completo                         
S.LUCIA                                 ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,21,PRENDAS DOMESTICAS            ,1 Grau completo                         
S.LUCIA                                 ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,ENVOLVIMENTO AMOROSO                    ,21,PRENDAS DOMESTICAS            ,1 Grau completo                         
S.LUCIA                                 ,2019-03-28,Consumado,,Difamação (art. 139),CASA,,23,PRENDAS DOMESTICAS            ,
S.RITA PASSA QUATRO                     ,2019-03-28,Consumado,,A.I.-Ameaça (art. 147),ENSINO FUNDAMENTAL,,12,ESTUDANTE                     ,1 Grau completo                         
S.RITA PASSA QUATRO                     ,2019-03-28,Consumado,,A.I.-Lesão corporal (art. 129),ENSINO FUNDAMENTAL,,12,ESTUDANTE                     ,1 Grau completo                         
BEBEDOURO                               ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,UNIAO ESTAVEL                           ,39,COZINHEIRO(A)                 ,2 Grau completo                         
OLIMPIA                                 ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,18,ESTUDANTE                     ,
S.JOSE DA BELA VISTA                    ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,28,PRENDAS DOMESTICAS            ,
BEBEDOURO                               ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,39,COZINHEIRO(A)                 ,2 Grau completo                         
FRANCA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,21,MAQUILADOR(A)                 ,
IBITINGA                                ,2019-03-28,Consumado,,Injúria (art. 140),CASA,,50,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
IBITINGA                                ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,17,PRENDAS DOMESTICAS            ,1 Grau completo                         
IBITINGA                                ,2019-03-28,Consumado,,Lesão corporal (art. 129),CASA,,17,PRENDAS DOMESTICAS            ,1 Grau completo                         
RIBEIRAO BONITO                         ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,7,ESTUDANTE                     ,1 Grau incompleto                       
RIBEIRAO BONITO                         ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,36,,1 Grau completo                         
S.CARLOS                                ,2019-03-28,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,22,DESEMPREGADO(A)               ,1 Grau completo                         
COLINA                                  ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,34,PROFESSOR(A)                  ,
BEBEDOURO                               ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),AREA COMUM-,CASAMENTO                               ,38,PROFESSOR(A)                  ,1 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,Ameaça (art. 147),POSTO DE SAÚDE,,41,GERENTE                       ,Superior completo                       
ALTINOPOLIS                             ,2019-03-28,Consumado,,Difamação (art. 139),FAZENDA-OFICINA,,31,AUXILIAR DE SERVIÇOS GERAIS   ,1 Grau completo                         
SERTAOZINHO                             ,2019-03-28,Consumado,,Calúnia (art. 138),CASA,,52,FUNCION.PUBLICO MUNICIPAL     ,1 Grau completo                         
FRANCA                                  ,2019-03-28,Consumado,,Dano (art. 163),CASA,,72,,
SERTAOZINHO                             ,2019-03-28,Consumado,,Difamação (art. 139),CASA,,52,FUNCION.PUBLICO MUNICIPAL     ,1 Grau completo                         
NOVA EUROPA                             ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),AREA COMUM-,ENVOLVIMENTO AMOROSO                    ,43,VIGILANTE                     ,
DOURADO                                 ,2019-03-28,Consumado,,Injúria (art. 140),VIA PÚBLICA,,32,FUNCION.PUBLICO MUNICIPAL     ,Superior completo                       
BARRETOS                                ,2019-03-28,Consumado,,Art. 216A - Assedio Sexual,CASA,,16,NAO INFORMADA                 ,
MONTE AZUL PAULISTA                     ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,23,AJUDANTE                      ,
MONTE AZUL PAULISTA                     ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,UNIAO ESTAVEL                           ,27,PRENDAS DOMESTICAS            ,2 Grau completo                         
MORRO AGUDO                             ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,30,NAO INFORMADA                 ,
BARRETOS                                ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,42,AUXILIAR DE LIMPEZA           ,2 Grau incompleto                       
BARRETOS                                ,2019-03-28,Tentado,,Art. 213 - Estupro,VIA PÚBLICA,,29,ESTUDANTE                     ,Superior completo                       
MORRO AGUDO                             ,2019-03-28,Consumado,,Difamação (art. 139),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,30,NAO INFORMADA                 ,
NUPORANGA                               ,2019-03-28,Consumado,,Difamação (art. 139),HOSPITAL-OUTROS,,29,ENFERMEIRO(A)                 ,2 Grau completo                         
ITIRAPUA                                ,2019-03-28,Consumado,,Ameaça (art. 147),SITIO-CASA,,55,PRENDAS DOMESTICAS            ,
BARRETOS                                ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,38,AUXILIAR DE LIMPEZA           ,1 Grau completo                         
FRANCA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),OUTROS,,35,,
GUAIRA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),CASA,,54,,
GUAIRA                                  ,2019-03-28,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,54,CABELEIREIRO(A)               ,
PITANGUEIRAS                            ,2019-03-28,Consumado,,Injúria (art. 140),FACEBOOK,,33,FAXINEIRO(A)                  ,1 Grau completo                         
MATAO                                   ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,24,VENDEDOR(A)                   ,2 Grau completo                         
VIRADOURO                               ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,CASAMENTO                               ,36,PRENDAS DOMESTICAS            ,1 Grau completo                         
VIRADOURO                               ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,36,PRENDAS DOMESTICAS            ,1 Grau completo                         
VIRADOURO                               ,2019-03-28,Consumado,,Injúria (art. 140),CASA,,56,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-28,Consumado,,A.I.-Ameaça (art. 147),CASA,,50,PRENDAS DOMESTICAS            ,2 Grau completo                         
BARRETOS                                ,2019-03-28,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),MERCADO,CASAMENTO                               ,37,REPOSITOR(A)                  ,2 Grau completo                         
SERRANA                                 ,2019-03-29,Consumado,,Injúria (art. 140),OUTROS,,42,NAO INFORMADA                 ,
MORRO AGUDO                             ,2019-03-29,Consumado,,Difamação (art. 139),VIA PÚBLICA,,30,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
PEDREGULHO                              ,2019-03-29,Consumado,,Difamação (art. 139),CASA,,24,COSTUREIRO(A)                 ,
PEDREGULHO                              ,2019-03-29,Consumado,,Injúria (art. 140),CASA,,24,COSTUREIRO(A)                 ,
VIRADOURO                               ,2019-03-29,Consumado,,Difamação (art. 139),CASA,,53,NAO INFORMADA                 ,
RIBEIRAO PRETO                          ,2019-03-29,Consumado,,Ameaça (art. 147),CONCESSIONÁRIA DE VEÍCULOS,,38,CORRETOR(A) DE IMOVEIS        ,2 Grau completo                         
S.JOAQUIM DA BARRA                      ,2019-03-29,Consumado,,Injúria (art. 140),CASA,,23,AGENTE DE SAUDE               ,
FRANCA                                  ,2019-03-29,Tentado,,Ameaça (art. 147),CASA,,19,NAO INFORMADA                 ,
RIBEIRAO PRETO                          ,2019-03-29,Consumado,,Lesão corporal (art. 129),LOJA DE ROUPAS,,19,ANALISTA DE VENDAS            ,
RIBEIRAO PRETO                          ,2019-03-29,Consumado,,Injúria (art. 140),LOJA DE ROUPAS,,19,ANALISTA DE VENDAS            ,
RIBEIRAO PRETO                          ,2019-03-29,Consumado,,Ameaça (art. 147),CASA,,35,OUTROS                        ,
RIBEIRAO PRETO                          ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Calúnia (art. 138),CASA,PARENTESCO                              ,31,PRENDAS DOMESTICAS            ,1 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,PARENTESCO                              ,31,PRENDAS DOMESTICAS            ,1 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,31,PRENDAS DOMESTICAS            ,1 Grau completo                         
JARDINOPOLIS                            ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,35,COZINHEIRO(A)                 ,1 Grau incompleto                       
FRANCA                                  ,2019-03-29,Consumado,,Lesão corporal (art. 129),CASA,,46,CAIXA                         ,
S.CARLOS                                ,2019-03-29,Consumado,,Ameaça (art. 147),CASA,,18,ESTUDANTE                     ,
FRANCA                                  ,2019-03-29,Consumado,,Injúria (art. 140),CASA,,33,DESEMPREGADO                  ,1 Grau incompleto                       
PATROCINIO PAULISTA                     ,2019-03-29,Consumado,,Ameaça (art. 147),CASA,,30,,
PITANGUEIRAS                            ,2019-03-29,Consumado,,Dano (art. 163),OUTROS,,49,NAO INFORMADA                 ,
PITANGUEIRAS                            ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,39,TECNICO EM ENFERMAGEM         ,
CAJOBI                                  ,2019-03-29,Consumado,,Injúria (art. 140),CASA,,56,COMERCIANTE                   ,1 Grau completo                         
PIRANGI                                 ,2019-03-29,Consumado,,Injúria (art. 140),AREA COMUM-,,48,,
ORLANDIA                                ,2019-03-29,Consumado,,Calúnia (art. 138),CASA,,52,,1 Grau incompleto                       
BURITIZAL                               ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),PENSÃO/ESTALAGEM/HOSPEDARIA-OUTROS,UNIAO ESTAVEL                           ,51,HOTELEIRO(A)                  ,
BARRETOS                                ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,PARENTESCO                              ,55,PRENDAS DOMESTICAS            ,1 Grau completo                         
GUATAPARA                               ,2019-03-29,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),POSTO DE SAÚDE,PARENTESCO                              ,19,DESEMPREGADO                  ,
